"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-1.2node-bare.cs740-uwmadison-pg0.wisc.cloudlab.us",,,,"User:","sarthi"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --tcp --top-io --noheaders --nocolor --output /mnt/Work/FlexPushdownDB-Dev/build/logs/1650916033_dstat.txt",,,,"Date:","25 Apr 2022 14:47:14 CDT"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"tcp sockets",,,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","156","157","158","int","csw","lis","act","syn","tim","clo"
25-04 14:55:33,0.407,0.219,99.311,0.063,0,2509139968,107482972160,600752128,23023321088,0,12288,0,2,7778,66,0,0,0,3631,7070,12,12,0,0,0
25-04 14:55:34,0.282,0.063,99.655,0,0,2509082624,107483029504,600752128,23023321088,0,0,0,0,9666,110,0,0,0,3478,6523,12,12,0,0,0
25-04 14:55:35,0.157,0.126,99.718,0,0,2509131776,107482980352,600752128,23023321088,0,0,0,0,8340,0,0,0,0,3502,6606,12,12,0,0,0
25-04 14:55:36,0.502,0.471,99.027,0,0,2509647872,107482464256,600752128,23023321088,0,0,0,0,9958,66,0,0,0,3872,10578,12,12,0,0,0
25-04 14:55:37,0.219,0.125,99.655,0,0,2509697024,107482415104,600752128,23023321088,0,0,0,0,9720,0,0,0,0,3534,6515,12,12,0,0,0
25-04 14:55:38,0.344,0.282,99.343,0.031,0,2509680640,107482431488,600752128,23023321088,0,12288,0,2,10020,0,0,0,0,3596,6517,12,12,0,0,0
25-04 14:55:39,0.251,0.313,99.436,0,0,2509004800,107483107328,600752128,23023321088,0,0,0,0,8946,110,0,0,0,3688,6988,12,12,0,0,0
25-04 14:55:40,9.906,0.818,89.277,0,0,2249060352,107743051776,600752128,23023321088,0,0,0,0,36484,293106,0,0,0,24123,48551,12,12,0,0,0
25-04 14:55:41,15.257,0.815,83.929,0,0,2506833920,107485278208,600752128,23023321088,0,0,0,0,10330,578,0,0,0,5940,6649,12,12,0,0,0
25-04 14:55:42,12.559,0.689,86.752,0,0,2659270656,107332841472,600752128,23023321088,0,20480,0,5,10866,414,0,0,0,5638,6601,12,12,0,0,0
25-04 14:55:43,12.841,0.626,86.533,0,0,2523504640,107468607488,600752128,23023321088,0,12288,0,2,8160,54,0,0,0,5747,10055,12,12,0,0,0
25-04 14:55:44,5.449,0.595,93.956,0,0,2726408192,107265703936,600752128,23023321088,0,0,0,0,34806,25588104,0,0,0,5005,6687,12,12,0,0,0
25-04 14:55:45,3.414,0.188,96.398,0,0,2600468480,107391643648,600752128,23023321088,0,0,0,0,10398,1963,0,0,0,4398,6566,12,13,0,0,0
25-04 14:55:46,3.319,0.282,96.399,0,0,2653491200,107338620928,600752128,23023321088,0,0,0,0,12836,637,0,0,0,4307,6633,12,13,0,0,0
25-04 14:55:47,3.598,0.344,96.058,0,0,2667433984,107324678144,600752128,23023321088,0,0,0,0,9660,0,0,0,0,4482,10554,12,13,0,0,0
25-04 14:55:48,3.320,0.157,96.492,0.031,0,2686013440,107306098688,600752128,23023321088,0,32768,0,2,8820,0,0,0,0,3985,6536,12,13,0,0,0
25-04 14:55:49,3.006,0.626,96.368,0,0,2869313536,107122798592,600752128,23023321088,0,0,0,0,10730,2467,0,0,0,4334,6646,12,13,0,0,1
25-04 14:55:50,3.447,0.595,95.957,0,0,2622103552,107370008576,600752128,23023321088,0,0,0,0,11542,328,0,0,0,4504,10663,12,13,0,0,1
25-04 14:55:51,3.162,0.344,96.493,0,0,2639069184,107353042944,600752128,23023321088,0,0,0,0,8638,66,0,0,0,4155,6614,12,13,0,0,1
25-04 14:55:52,3.444,0.094,96.462,0,0,2657890304,107334221824,600752128,23023321088,0,0,0,0,10500,0,0,0,0,4295,6543,12,13,0,0,1
25-04 14:55:53,3.503,0.250,96.184,0.063,0,2676002816,107316109312,600752128,23023321088,0,28672,0,2,8988,258,0,0,0,4346,7001,12,13,0,0,1
25-04 14:55:54,3.630,0.282,96.089,0,0,2695581696,107296530432,600752128,23023321088,0,0,0,0,9606,110,0,0,0,4420,10220,12,13,0,0,1
25-04 14:55:55,2.883,0.658,96.459,0,0,2660110336,107332001792,600752128,23023321088,0,0,0,0,9240,0,0,0,0,4303,6600,12,13,0,0,1
25-04 14:55:56,3.473,0.219,96.308,0,0,2626899968,107365212160,600752128,23023321088,0,0,0,0,12102,2099,0,0,0,4427,6614,12,13,0,0,2
25-04 14:55:57,4.098,0.469,95.433,0,0,2644500480,107347611648,600752128,23023321088,0,0,0,0,8084,608,0,0,0,4830,9526,12,13,0,0,2
25-04 14:55:58,2.976,0.470,96.523,0.031,0,2659610624,107332501504,600752128,23023321088,0,45056,0,4,9840,0,0,0,0,4088,6546,12,13,0,0,2
25-04 14:55:59,3.441,0.250,96.309,0,0,2678231040,107313881088,600752128,23023321088,0,0,0,0,9546,110,0,0,0,4084,6614,12,13,0,0,2
25-04 14:56:00,2.437,0.187,97.376,0,0,2582773760,107409338368,600752128,23023321088,0,0,0,0,15110,24133050,0,0,0,4448,6582,12,13,0,0,2
25-04 14:56:01,0.595,0.752,98.653,0,0,2497556480,107494555648,600752128,23023321088,0,0,0,0,194338,200760540,0,0,0,6278,10885,12,13,0,0,2
25-04 14:56:02,0.313,0.251,99.436,0,0,2493612032,107498500096,600752128,23023321088,0,0,0,0,101538,95971249,0,0,0,4735,6623,12,13,0,0,2
25-04 14:56:03,0.220,0.157,99.529,0.094,0,2493112320,107498999808,600760320,23023312896,0,57344,0,4,9944,1967,0,0,0,4233,6696,12,13,0,0,3
25-04 14:56:04,1.003,0.470,98.527,0,0,2494136320,107497967616,600760320,23023321088,0,0,0,0,11510,784,0,0,0,4725,10324,12,13,0,0,3
25-04 14:56:05,0.157,0.125,99.718,0,0,2493886464,107498217472,600760320,23023321088,0,0,0,0,8640,0,0,0,0,3913,6517,12,13,0,0,3
25-04 14:56:06,0.344,0.125,99.530,0,0,2493886464,107498217472,600760320,23023321088,0,0,0,0,8698,66,0,0,0,3942,6509,12,13,0,0,3
25-04 14:56:07,0.188,0.188,99.624,0,0,2494144512,107497959424,600760320,23023321088,0,0,0,0,9708,324,0,0,0,4076,6625,12,13,0,0,3
25-04 14:56:08,0.314,0.440,99.215,0.031,0,2494148608,107497955328,600760320,23023321088,0,32768,0,2,9000,0,0,0,0,4430,10672,12,13,0,0,3
25-04 14:56:09,0.219,0.250,99.530,0,0,2494107648,107497996288,600760320,23023321088,0,0,0,0,10086,110,0,0,0,3876,6542,12,13,0,0,3
25-04 14:56:10,0.188,0.188,99.624,0,0,2494074880,107498029056,600760320,23023321088,0,0,0,0,10522,845,0,0,0,3975,6563,12,13,0,0,4
25-04 14:56:11,0.627,0.439,98.935,0,0,2495336448,107496767488,600760320,23023321088,0,0,0,0,10184,2254,0,0,0,4266,10793,12,13,0,0,4
25-04 14:56:12,0.313,0.094,99.593,0,0,2494152704,107497951232,600760320,23023321088,0,0,0,0,9126,308,0,0,0,3844,6554,12,13,0,0,4
25-04 14:56:13,0.282,0.282,99.406,0.031,0,2494136320,107497967616,600760320,23023321088,0,32768,0,2,10800,0,0,0,0,3808,6523,12,13,0,0,4
25-04 14:56:14,0.251,0.157,99.592,0,0,2494173184,107497926656,600760320,23023325184,0,0,0,0,10014,434,0,0,0,3801,6583,12,13,0,0,4
25-04 14:56:15,0.971,0.407,98.621,0,0,2494275584,107497824256,600760320,23023325184,0,0,0,0,8640,0,0,0,0,4302,10552,12,13,0,0,4
25-04 14:56:16,0.126,0.126,99.749,0,0,2494017536,107498082304,600760320,23023325184,0,0,0,0,9058,66,0,0,0,3690,6523,12,13,0,0,4
25-04 14:56:17,0.220,0.125,99.655,0,0,2494025728,107498074112,600760320,23023325184,0,0,0,0,9222,550,0,0,0,3789,6591,12,12,0,4,0
25-04 14:56:18,0.439,0.470,98.840,0.251,0,2495123456,107496968192,600760320,23023333376,0,438272,0,95,9300,0,0,0,0,4053,10624,12,12,0,4,0
25-04 14:56:19,0.781,0.156,99.063,0,0,2495041536,107497050112,600760320,23023333376,0,0,0,0,8226,110,0,0,0,3745,6675,12,12,0,4,0
25-04 14:56:20,0.251,0.188,99.561,0,0,2494775296,107497316352,600760320,23023333376,0,0,0,0,9818,66,0,0,0,3590,6503,12,12,0,4,0
25-04 14:56:21,0.189,0.126,99.686,0,0,2494758912,107497332736,600760320,23023333376,0,0,0,0,12064,164,0,0,0,3364,6352,12,12,0,4,0
25-04 14:56:22,0.377,0.566,99.057,0,0,2495320064,107496771584,600760320,23023333376,0,0,0,0,9060,0,0,0,0,3525,10310,12,12,0,4,0
25-04 14:56:23,0.375,0.313,99.218,0.094,0,2495295488,107496796160,600768512,23023325184,0,36864,0,4,20160,0,0,0,0,3466,6323,12,12,0,4,0
25-04 14:56:24,0.593,0.499,98.908,0,0,2495336448,107496747008,600768512,23023333376,0,0,0,0,17826,222,0,0,0,3405,6165,12,12,0,4,0
25-04 14:56:25,0.968,0.531,98.502,0,0,2495467520,107496615936,600768512,23023333376,0,0,0,0,21240,0,0,0,0,3778,10274,12,12,0,4,0
25-04 14:56:26,0.126,0.157,99.717,0,0,2494771200,107497312256,600768512,23023333376,0,0,0,0,15958,66,0,0,0,3315,6238,12,12,0,4,0
25-04 14:56:27,0.157,0.157,99.686,0,0,2494812160,107497271296,600768512,23023333376,0,0,0,0,8400,0,0,0,0,3166,6255,12,12,0,4,0
25-04 14:56:28,0.157,0.251,99.560,0.031,0,2494795776,107497287680,600768512,23023333376,0,12288,0,2,7800,0,0,0,0,3107,6175,12,12,0,4,0
25-04 14:56:29,0.874,0.655,98.471,0,0,2495234048,107496849408,600768512,23023333376,0,0,0,0,18546,110,0,0,0,3685,10320,12,12,0,4,0
25-04 14:56:30,0.251,0.063,99.686,0,0,2495234048,107496849408,600768512,23023333376,0,0,0,0,15638,66,0,0,0,3299,6193,12,12,0,4,0
25-04 14:56:31,0.469,0.313,99.218,0,0,2495000576,107497082880,600768512,23023333376,0,0,0,0,6724,164,0,0,0,3131,6220,12,12,0,4,0
25-04 14:56:32,0.972,0.533,98.494,0,0,2495610880,107496472576,600768512,23023333376,0,0,0,0,7800,0,0,0,0,3747,10017,12,12,0,4,0
25-04 14:56:33,0.594,0.188,99.187,0.031,0,2494558208,107497525248,600768512,23023333376,0,12288,0,2,8460,0,0,0,0,3310,6198,12,12,0,4,0
25-04 14:56:34,0.251,0.126,99.623,0,0,2494517248,107497566208,600768512,23023333376,0,16384,0,4,7326,110,0,0,0,3237,6183,12,12,0,4,0
25-04 14:56:35,0.126,0.126,99.748,0,0,2494517248,107497566208,600768512,23023333376,0,0,0,0,8760,0,0,0,0,3169,6199,12,12,0,4,0
25-04 14:56:36,0.533,0.533,98.934,0,0,2495201280,107496882176,600768512,23023333376,0,0,0,0,6642,1435,0,0,0,3637,10383,12,13,0,4,0
25-04 14:56:37,0.283,0.094,99.623,0,0,2495299584,107496783872,600768512,23023333376,0,0,0,0,20262,1142,0,0,0,3442,6297,12,12,0,4,0
25-04 14:56:38,0.314,0.094,99.529,0.063,0,2495016960,107497066496,600768512,23023333376,0,28672,0,2,15180,0,0,0,0,3304,6218,12,12,0,4,0
25-04 14:56:39,0.471,0.502,99.027,0,0,2494910464,107497172992,600768512,23023333376,0,0,0,0,6966,110,0,0,0,3584,10453,12,12,0,4,0
25-04 14:56:40,0.314,0.188,99.498,0,0,2494275584,107497807872,600768512,23023333376,0,0,0,0,6458,66,0,0,0,3495,6397,12,12,0,4,0
25-04 14:56:41,0.220,0.220,99.561,0,0,2494042112,107498041344,600768512,23023333376,0,0,0,0,8344,164,0,0,0,3492,6393,12,12,0,4,0
25-04 14:56:42,0.251,0.063,99.686,0,0,2493984768,107498098688,600768512,23023333376,0,0,0,0,7080,0,0,0,0,3464,6398,12,12,0,4,0
25-04 14:56:43,0.470,0.564,98.903,0.063,0,2494636032,107497447424,600768512,23023333376,0,12288,0,2,6540,0,0,0,0,3959,10656,12,12,0,4,0
25-04 14:56:44,0.220,0.063,99.717,0,0,2493853696,107498229760,600768512,23023333376,0,4096,0,1,6306,110,0,0,0,3519,6483,12,12,0,4,0
25-04 14:56:45,0.126,0.063,99.811,0,0,2493829120,107498254336,600768512,23023333376,0,0,0,0,7920,54,0,0,0,3497,6461,12,12,0,4,0
25-04 14:56:46,0.501,0.470,99.029,0,0,2494177280,107497906176,600768512,23023333376,0,0,0,0,7918,66,0,0,0,3837,10508,12,12,0,4,0
25-04 14:56:47,0.376,0.188,99.436,0,0,2493313024,107498770432,600768512,23023333376,0,0,0,0,7440,0,0,0,0,3702,6609,12,12,0,4,0
25-04 14:56:48,0.220,0.157,99.592,0.031,0,2493304832,107498778624,600768512,23023333376,0,12288,0,2,6840,0,0,0,0,3559,6421,12,12,0,4,0
25-04 14:56:49,0.094,0.094,99.811,0,0,2493353984,107498729472,600768512,23023333376,0,12288,0,1,8106,110,0,0,0,3512,6486,12,12,0,4,0
25-04 14:56:50,0.502,0.440,99.058,0,0,2492542976,107499540480,600768512,23023333376,0,0,0,0,7418,66,0,0,0,3986,10567,12,12,0,4,0
25-04 14:56:51,0.407,0.250,99.343,0,0,2491625472,107500457984,600768512,23023333376,0,0,0,0,7564,164,0,0,0,3602,6599,12,12,0,4,0
25-04 14:56:52,0.251,0.094,99.655,0,0,2491592704,107500490752,600768512,23023333376,0,0,0,0,7140,0,0,0,0,3593,6526,12,12,0,4,0
25-04 14:56:53,0.251,0.408,99.310,0.031,0,2489925632,107502157824,600768512,23023333376,0,12288,0,2,7320,0,0,0,0,3718,8076,12,12,0,4,0
25-04 14:56:54,1.195,0.503,98.302,0,0,2150027264,107842056192,600768512,23023333376,0,16384,0,4,33079,24657,0,0,0,17596,38194,12,12,0,4,0
25-04 14:56:55,17.756,0.925,81.289,0.031,0,2402672640,107589402624,600776704,23023333376,0,24576,0,2,11022,268148,0,0,0,10072,15470,12,12,0,4,0
25-04 14:56:56,14.825,0.655,84.519,0,0,2490134528,107501940736,600776704,23023333376,0,0,0,0,9544,534,0,0,0,6208,6634,12,12,0,4,0
25-04 14:56:57,12.930,1.033,86.036,0,0,2514034688,107478040576,600776704,23023333376,0,0,0,0,9120,0,0,0,0,6433,10158,12,12,0,4,0
25-04 14:56:58,10.806,0.625,88.507,0.062,0,2786983936,107205091328,600776704,23023333376,0,12288,0,2,13974,3491036,0,0,0,6038,6765,12,12,0,4,0
25-04 14:56:59,3.590,0.312,96.097,0,0,2622255104,107369820160,600776704,23023333376,0,0,0,0,10266,110,0,0,0,5288,6820,12,12,0,4,0
25-04 14:57:00,3.829,0.218,95.953,0,0,2640814080,107351261184,600776704,23023333376,0,0,0,0,10500,0,0,0,0,5064,6640,12,12,0,4,0
25-04 14:57:01,3.897,0.468,95.636,0,0,2657370112,107334705152,600776704,23023333376,0,0,0,0,9418,66,0,0,0,5312,10618,12,12,0,4,0
25-04 14:57:02,3.831,0.187,95.983,0,0,2675675136,107316400128,600776704,23023333376,0,0,0,0,11520,0,0,0,0,5077,6544,12,12,0,4,0
25-04 14:57:03,3.772,0.187,96.010,0.031,0,2693971968,107298103296,600776704,23023333376,0,12288,0,2,9780,0,0,0,0,5103,6646,12,12,0,4,0
25-04 14:57:04,3.584,0.935,95.481,0,0,2791510016,107200565248,600776704,23023333376,0,0,0,0,8864,176,0,0,0,5320,10677,12,12,0,4,0
25-04 14:57:05,3.584,0.405,96.011,0,0,2623799296,107368275968,600776704,23023333376,0,0,0,0,10200,0,0,0,0,4901,6556,12,12,0,4,0
25-04 14:57:06,3.922,0.156,95.923,0,0,2642112512,107349962752,600776704,23023333376,0,0,0,0,12118,66,0,0,0,5032,6542,12,12,0,4,0
25-04 14:57:07,3.828,0.342,95.829,0,0,2660950016,107331125248,600776704,23023333376,0,0,0,0,9480,108,0,0,0,5014,6696,12,12,0,4,0
25-04 14:57:08,4.110,0.311,95.548,0.031,0,2679349248,107312726016,600776704,23023333376,0,12288,0,2,11700,0,0,0,0,5417,10575,12,12,0,4,0
25-04 14:57:09,3.492,0.468,96.040,0,0,2862424064,107129651200,600776704,23023333376,0,159744,0,38,11526,110,0,0,0,5131,6587,12,12,0,4,0
25-04 14:57:10,3.712,0.281,96.007,0,0,2663079936,107328995328,600776704,23023333376,0,0,0,0,11220,0,0,0,0,5061,6556,12,12,0,4,0
25-04 14:57:11,3.805,0.530,95.664,0,0,2630930432,107361144832,600776704,23023333376,0,0,0,0,10378,140,0,0,0,5310,10692,12,12,0,4,0
25-04 14:57:12,3.246,0.593,96.161,0,0,2646753280,107345313792,600776704,23023341568,0,0,0,0,9966,308,0,0,0,4845,6608,12,12,0,4,0
25-04 14:57:13,3.803,0.156,95.979,0.062,0,2664595456,107327471616,600776704,23023341568,0,12288,0,2,9900,0,0,0,0,4753,6563,12,12,0,4,0
25-04 14:57:14,3.712,0.343,95.945,0,0,2681061376,107311005696,600776704,23023341568,0,0,0,0,10544,176,0,0,0,4939,7854,12,12,0,4,0
25-04 14:57:15,2.095,0.344,97.561,0,0,2497335296,107494731776,600776704,23023341568,0,0,0,0,38550,46041878,0,0,0,5762,9446,12,12,0,4,0
25-04 14:57:16,0.251,0.314,99.435,0,0,2497519616,107494547456,600776704,23023341568,0,0,0,0,210598,201523454,0,0,0,7034,6733,12,12,0,4,0
25-04 14:57:17,0.282,0.251,99.436,0.031,0,2493726720,107498332160,600784896,23023341568,0,12288,0,2,112632,95926293,0,0,0,5491,6666,12,12,0,4,0
25-04 14:57:18,0.439,0.501,98.997,0.063,0,2493964288,107498094592,600784896,23023341568,0,12288,0,2,8820,0,0,0,0,4686,10600,12,12,0,0,0
25-04 14:57:19,0.219,0.125,99.655,0,0,2493972480,107498086400,600784896,23023341568,0,0,0,0,9426,110,0,0,0,4338,6610,12,12,0,0,0
25-04 14:57:20,0.188,0.251,99.562,0,0,2493714432,107498344448,600784896,23023341568,0,0,0,0,9240,0,0,0,0,4311,6508,12,12,0,0,0
25-04 14:57:21,0.313,0.250,99.436,0,0,2493939712,107498119168,600784896,23023341568,0,0,0,0,8764,164,0,0,0,4454,6610,12,12,0,0,0
25-04 14:57:22,0.501,0.407,99.092,0,0,2493505536,107498553344,600784896,23023341568,0,0,0,0,9600,0,0,0,0,4805,10538,12,12,0,0,0
25-04 14:57:23,0.188,0.125,99.624,0.063,0,2493464576,107498594304,600784896,23023341568,0,12288,0,2,10440,0,0,0,0,4340,6603,12,12,0,0,0
25-04 14:57:24,0.313,0.125,99.562,0,0,2493255680,107498803200,600784896,23023341568,0,0,0,0,7604,176,0,0,0,4327,6537,12,12,0,0,0
25-04 14:57:25,0.595,0.469,98.936,0,0,2492919808,107499139072,600784896,23023341568,0,0,0,0,9660,0,0,0,0,4791,10655,12,12,0,0,0
25-04 14:57:26,0.251,0.157,99.593,0,0,2492350464,107499708416,600784896,23023341568,0,0,0,0,8938,66,0,0,0,4287,6545,12,12,0,0,0
25-04 14:57:27,0.251,0.094,99.655,0,0,2492350464,107499708416,600784896,23023341568,0,0,0,0,8880,0,0,0,0,4209,6602,12,12,0,0,0
25-04 14:57:28,0.219,0.125,99.624,0.031,0,2492284928,107499773952,600784896,23023341568,0,12288,0,2,8460,54,0,0,0,3973,6547,12,12,0,0,0
25-04 14:57:29,0.471,0.408,99.121,0,0,2492706816,107499352064,600784896,23023341568,0,0,0,0,9846,110,0,0,0,4285,10622,12,12,0,0,0
25-04 14:57:30,0.188,0.188,99.624,0,0,2492649472,107499409408,600784896,23023341568,0,16384,0,4,9060,0,0,0,0,3905,6535,12,12,0,0,0
25-04 14:57:31,0.251,0.157,99.593,0,0,2492383232,107499675648,600784896,23023341568,0,0,0,0,11524,164,0,0,0,3907,6612,12,12,0,0,0
25-04 14:57:32,0.470,0.408,99.122,0,0,2493181952,107498876928,600784896,23023341568,0,0,0,0,10140,0,0,0,0,4401,10605,12,12,0,0,0
25-04 14:57:33,0.219,0.157,99.592,0.031,0,2493190144,107498868736,600784896,23023341568,0,12288,0,2,8160,54,0,0,0,3989,6568,12,12,0,0,0
25-04 14:57:34,0.282,0.125,99.593,0,0,2493239296,107498819584,600784896,23023341568,0,0,0,0,10184,176,0,0,0,3981,6524,12,12,0,0,0
25-04 14:57:35,0.375,0.156,99.468,0,0,2492948480,107499110400,600784896,23023341568,0,0,0,0,9480,0,0,0,0,3942,6599,12,12,0,0,0
25-04 14:57:36,0.470,0.408,99.122,0,0,2492739584,107499319296,600784896,23023341568,0,0,0,0,10018,66,0,0,0,4380,10631,12,12,0,0,0
25-04 14:57:37,0.188,0.157,99.655,0,0,2492706816,107499352064,600784896,23023341568,0,0,0,0,10860,0,0,0,0,4034,6519,12,12,0,0,0
25-04 14:57:38,0.188,0.094,99.655,0.063,0,2492715008,107499343872,600784896,23023341568,0,12288,0,2,9960,0,0,0,0,4065,6541,12,12,0,0,0
25-04 14:57:39,0.564,0.407,99.029,0,0,2493583360,107498475520,600784896,23023341568,0,0,0,0,10626,110,0,0,0,4616,10711,12,12,0,0,0
25-04 14:57:40,0.094,0.126,99.780,0,0,2493353984,107498704896,600784896,23023341568,0,0,0,0,9600,0,0,0,0,4271,6512,12,12,0,0,0
25-04 14:57:41,0.282,0.282,99.437,0,0,2493296640,107498762240,600784896,23023341568,0,0,0,0,11344,164,0,0,0,4389,6541,12,12,0,0,0
25-04 14:57:42,0.375,0.156,99.468,0,0,2493280256,107498778624,600784896,23023341568,0,0,0,0,9480,0,0,0,0,4244,6521,12,12,0,0,0
25-04 14:57:43,0.564,0.438,98.966,0.031,0,2493321216,107498737664,600784896,23023341568,0,12288,0,2,12000,0,0,0,0,4625,10700,12,12,0,0,0
25-04 14:57:44,0.220,0.094,99.686,0,0,2493304832,107498754048,600784896,23023341568,0,0,0,0,10784,230,0,0,0,4212,6537,12,12,0,0,0
25-04 14:57:45,0.344,0.219,99.437,0,0,2493280256,107498778624,600784896,23023341568,0,12288,0,1,10560,0,0,0,0,4163,6539,12,12,0,0,0
25-04 14:57:46,0.470,0.470,99.059,0,0,2493579264,107498479616,600784896,23023341568,0,0,0,0,11938,66,0,0,0,4508,10599,12,12,0,0,0
25-04 14:57:47,0.344,0.188,99.468,0,0,2493632512,107498426368,600784896,23023341568,0,0,0,0,10446,66,0,0,0,4027,6589,12,12,0,0,0
25-04 14:57:48,0.282,0.157,99.499,0.063,0,2493591552,107498467328,600784896,23023341568,0,12288,0,2,8880,0,0,0,0,3941,6534,12,12,0,0,0
25-04 14:57:49,0.469,0.156,99.374,0,0,2493120512,107498938368,600784896,23023341568,0,0,0,0,16006,3972,0,0,0,4182,7059,12,12,0,0,0
25-04 14:57:50,0.471,0.408,99.121,0,0,2492932096,107499126784,600784896,23023341568,0,0,0,0,10980,66,0,0,0,4207,10591,12,12,0,0,0
25-04 14:57:51,0.314,0.188,99.467,0.031,0,2492907520,107499143168,600793088,23023341568,0,24576,0,2,12670,274,0,0,0,3373,6283,12,12,0,0,0
25-04 14:57:52,0.345,0.345,99.311,0,0,2492891136,107499159552,600793088,23023341568,0,0,0,0,9054,366,0,0,0,3287,6139,12,12,0,0,0
25-04 14:57:53,0.503,0.503,98.962,0.031,0,2493702144,107498348544,600793088,23023341568,0,12288,0,2,36490,26014,0,0,0,3691,10641,12,12,0,0,0
25-04 14:57:54,0.188,0.220,99.592,0,0,2493636608,107498414080,600793088,23023341568,0,0,0,0,9044,192,0,0,0,3081,6041,12,12,0,0,0
25-04 14:57:55,0.408,0.188,99.403,0,0,2493636608,107498414080,600793088,23023341568,0,0,0,0,18502,6396,0,0,0,3590,7541,12,12,0,0,0
25-04 14:57:56,0.376,0.251,99.373,0,0,2493612032,107498438656,600793088,23023341568,0,0,0,0,12300,3194,0,0,0,3314,6672,12,12,0,0,0
25-04 14:57:57,0.627,0.533,98.841,0,0,2493841408,107498209280,600793088,23023341568,0,0,0,0,8616,300,0,0,0,3454,10231,12,12,0,0,0
25-04 14:57:58,0.126,0.063,99.748,0.063,0,2493800448,107498250240,600793088,23023341568,0,12288,0,2,10020,0,0,0,0,3093,6047,12,12,0,0,0
25-04 14:57:59,0.126,0.157,99.686,0.031,0,2493825024,107498217472,600801280,23023341568,0,12288,0,2,8860,368,0,0,0,3103,6134,12,12,0,0,0
25-04 14:58:00,0.941,0.471,98.588,0,0,2493788160,107498254336,600801280,23023341568,0,0,0,0,8700,0,0,0,0,4974,8897,12,12,0,0,0
25-04 14:58:01,0.220,0.251,99.529,0,0,2493534208,107498508288,600801280,23023341568,0,0,0,0,9362,230,0,0,0,3292,6140,12,12,0,0,0
25-04 14:58:02,0.126,0.157,99.717,0,0,2493218816,107498823680,600801280,23023341568,0,0,0,0,8700,0,0,0,0,3517,6453,12,12,0,0,0
25-04 14:58:03,0.376,0.251,99.311,0.063,0,2493235200,107498807296,600801280,23023341568,0,12288,0,2,12060,0,0,0,0,3638,6550,12,12,0,0,0
25-04 14:58:04,0.470,0.533,98.997,0,0,2494701568,107497340928,600801280,23023341568,0,0,0,0,9944,176,0,0,0,4122,10627,12,12,0,0,0
25-04 14:58:05,0.251,0.126,99.623,0,0,2494275584,107497766912,600801280,23023341568,0,0,0,0,8880,0,0,0,0,3748,6418,12,12,0,0,0
25-04 14:58:06,0.314,0.094,99.592,0,0,2494259200,107497783296,600801280,23023341568,0,0,0,0,8998,66,0,0,0,3741,6456,12,12,0,0,0
25-04 14:58:07,0.470,0.376,99.154,0,0,2494173184,107497861120,600801280,23023349760,0,0,0,0,8880,0,0,0,0,3890,9321,12,12,0,0,0
25-04 14:58:08,0.407,0.250,99.311,0.031,0,2494382080,107497652224,600801280,23023349760,0,12288,0,2,9060,0,0,0,0,3917,7893,12,12,0,0,0
25-04 14:58:09,0.376,0.157,99.468,0,0,2494324736,107497709568,600801280,23023349760,0,0,0,0,8826,110,0,0,0,3744,6515,12,12,0,0,0
25-04 14:58:10,0.251,0.188,99.560,0,0,2181353472,107810680832,600801280,23023349760,0,0,0,0,14003,3669,0,0,0,9319,17469,12,12,0,0,0
25-04 14:58:11,29.956,1.851,68.193,0,0,2601795584,107390238720,600801280,23023349760,0,0,0,0,56240,578854,0,0,0,33467,64963,12,13,0,0,0
25-04 14:58:12,28.180,1.153,70.605,0.062,0,2809171968,107182854144,600809472,23023349760,0,12288,0,2,9990,1966,0,0,0,8450,6792,12,13,0,0,0
25-04 14:58:13,21.183,1.408,77.378,0.031,0,3056746496,106935279616,600809472,23023349760,0,12288,0,2,9120,0,0,0,0,7608,6662,12,13,0,0,0
25-04 14:58:14,22.163,0.625,77.212,0,0,2961354752,107030671360,600809472,23023349760,0,0,0,0,8166,110,0,0,0,6863,10547,12,13,0,0,0
25-04 14:58:15,9.162,0.281,90.557,0,0,2923032576,107068993536,600809472,23023349760,0,0,0,0,10836,2532,0,0,0,5581,6862,12,13,0,0,0
25-04 14:58:16,3.318,0.282,96.401,0,0,2899337216,107092688896,600809472,23023349760,0,0,0,0,9718,66,0,0,0,4502,6547,12,13,0,0,0
25-04 14:58:17,2.882,0.627,96.491,0,0,3127390208,106864635904,600809472,23023349760,0,0,0,0,11460,0,0,0,0,4357,6558,12,13,0,0,0
25-04 14:58:18,4.080,0.467,95.422,0.031,0,2999349248,106992676864,600809472,23023349760,0,12288,0,2,8700,0,0,0,0,4699,10661,12,13,0,0,0
25-04 14:58:19,3.375,0.312,96.312,0,0,3018440704,106973585408,600809472,23023349760,0,0,0,0,11526,110,0,0,0,4319,6634,12,13,0,0,0
25-04 14:58:20,4.233,0.187,95.580,0,0,3036078080,106955948032,600809472,23023349760,0,0,0,0,8738,66,0,0,0,4522,6631,12,13,0,0,0
