"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-0.2node-bare.cs740-uwmadison-pg0.wisc.cloudlab.us",,,,"User:","sarthi"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --tcp --top-io --noheaders --nocolor --output /mnt/Work/FlexPushdownDB-Dev/logs/ffsa_latest_2_1650916080_dstat.txt",,,,"Date:","25 Apr 2022 14:48:01 CDT"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"tcp sockets",,,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","157","158","159","int","csw","lis","act","syn","tim","clo"
25-04 14:56:08,9.568,0.469,89.931,0.031,0,9380687872,60698636288,1419788288,59694727168,0,12288,0,2,9420,0,1,1,0,17277,6422,20,13,0,0,0
25-04 14:56:09,10.336,0.903,88.761,0,0,9415557120,60663767040,1419788288,59694723072,0,0,0,0,13078,1974,0,0,0,18804,12386,20,13,0,0,0
25-04 14:56:10,9.925,0.562,89.513,0,0,9453293568,60626030592,1419788288,59694727168,0,0,0,0,10328,230,1,1,0,17767,7841,20,13,0,0,0
25-04 14:56:11,10.103,0.873,88.993,0.031,0,9519435776,60559872000,1419792384,59694739456,0,20480,0,2,8320,394,0,0,0,12896,11806,20,13,0,0,0
25-04 14:56:12,11.208,0.807,87.985,0,0,9574580224,60504694784,1419792384,59694772224,0,8192,0,2,8892,220,1,1,0,6857,9546,20,13,0,0,0
25-04 14:56:13,9.956,0.312,89.700,0.031,0,9642364928,60436910080,1419792384,59694772224,0,40960,0,2,10500,54,0,0,0,5957,6487,20,13,0,0,0
25-04 14:56:14,10.354,0.684,88.961,0,0,9711443968,60367831040,1419792384,59694772224,0,0,0,0,10404,396,1,1,0,6362,9473,20,13,0,0,0
25-04 14:56:15,10.433,0.841,88.726,0,0,9867001856,60212273152,1419792384,59694772224,0,0,0,0,8890,84,0,0,0,7772,11702,20,13,0,0,0
25-04 14:56:16,14.166,0.963,84.840,0.031,0,10002382848,60076871680,1419796480,59694788608,0,28672,0,2,8764,132,1,1,0,25820,8086,20,13,0,0,0
25-04 14:56:17,17.090,1.022,81.889,0,0,10084126720,59995131904,1419796480,59694780416,0,0,0,0,12342,1894,0,0,0,32412,9172,20,13,0,0,0
25-04 14:56:18,15.886,1.396,82.656,0.062,0,10159697920,59919544320,1419796480,59694800896,0,495616,0,11,8478,198,1,1,0,36108,11988,20,13,0,0,0
25-04 14:56:19,16.205,0.871,82.924,0,0,10260860928,59818364928,1419796480,59694817280,0,0,0,0,11722,1776,0,0,0,16444,10125,20,13,0,0,0
25-04 14:56:20,16.092,0.435,83.473,0,0,10221064192,59858161664,1419796480,59694817280,0,0,0,0,10268,230,1,1,0,7990,5374,20,13,0,0,0
25-04 14:56:21,16.238,0.806,82.925,0.031,0,10294390784,59784835072,1419796480,59694817280,0,32768,0,2,11800,394,0,0,0,16474,6857,20,13,0,0,0
25-04 14:56:22,16.960,0.649,82.391,0,0,10330939392,59748286464,1419796480,59694817280,0,0,0,0,9366,220,1,1,0,3953,8373,20,13,0,0,0
25-04 14:56:23,17.491,0.958,81.520,0.031,0,10393083904,59686137856,1419796480,59694817280,0,40960,0,2,12376,1710,0,0,0,6016,9869,20,13,0,0,0
25-04 14:56:24,16.938,0.615,82.447,0,0,10415525888,59663699968,1419796480,59694817280,0,0,0,0,28338,352,1,1,0,7239,6959,20,13,0,0,0
25-04 14:56:25,16.826,0.524,82.650,0,0,10473963520,59605262336,1419796480,59694817280,0,0,0,0,10320,0,0,0,0,5947,7948,20,13,0,0,0
25-04 14:56:26,17.333,0.922,81.684,0.061,0,10520596480,59558891520,1419796480,59694817280,0,16384,0,2,27724,132,1,1,0,5462,10610,20,13,0,0,0
25-04 14:56:27,16.826,0.586,82.589,0,0,10571493376,59507994624,1419796480,59694817280,0,0,0,0,8286,220,0,0,0,5824,8149,20,13,0,0,0
25-04 14:56:28,16.523,0.586,82.861,0.031,0,10597920768,59481567232,1419796480,59694817280,0,53248,0,4,7500,0,1,1,0,6214,6378,20,13,0,0,0
25-04 14:56:29,16.517,0.679,82.803,0,0,10581872640,59497615360,1419796480,59694817280,0,0,0,0,8424,396,0,0,0,5391,9047,20,13,0,0,0
25-04 14:56:30,16.491,0.744,82.765,0,0,10566881280,59512606720,1419796480,59694817280,0,0,0,0,26348,230,1,1,0,18769,13745,20,13,0,0,0
25-04 14:56:31,16.165,0.527,83.276,0.031,0,10615873536,59463610368,1419800576,59694817280,0,32768,0,2,7180,394,0,0,0,29167,9982,20,13,0,0,0
25-04 14:56:32,16.466,0.711,82.824,0,0,10685050880,59394433024,1419800576,59694817280,0,0,0,0,8046,220,1,1,0,23114,5388,20,13,0,0,0
25-04 14:56:33,16.878,0.401,82.660,0.062,0,10725044224,59354439680,1419800576,59694817280,0,12288,0,2,8700,0,0,0,0,26405,3375,20,13,0,0,0
25-04 14:56:34,16.897,1.352,81.751,0,0,10755682304,59323801600,1419800576,59694817280,0,0,0,0,7344,396,0,0,0,37876,14275,20,13,0,0,0
25-04 14:56:35,15.736,1.388,82.876,0,0,10785001472,59294482432,1419800576,59694817280,0,0,0,0,8880,0,1,1,0,175232,6670,20,13,0,0,0
25-04 14:56:36,15.980,1.598,82.391,0.031,0,10818052096,59261431808,1419800576,59694817280,0,16384,0,2,6304,132,0,0,0,169348,8524,20,13,0,0,0
25-04 14:56:37,16.261,1.016,82.723,0,0,10843279360,59236204544,1419800576,59694817280,0,0,0,0,7926,118,1,1,0,117675,7900,20,13,0,0,0
25-04 14:56:38,16.656,1.447,81.866,0.031,0,10886877184,59192606720,1419800576,59694817280,0,12288,0,2,25800,0,0,0,0,112159,16812,20,13,0,0,0
25-04 14:56:39,16.394,0.894,82.712,0,0,10920808448,59158675456,1419800576,59694817280,0,0,0,0,7884,396,1,1,0,82661,5906,20,13,0,0,0
25-04 14:56:40,16.502,0.709,82.788,0,0,10920865792,59158618112,1419800576,59694817280,0,0,0,0,6248,230,0,0,0,27094,9203,20,13,0,0,0
25-04 14:56:41,16.507,1.018,82.413,0.062,0,10912190464,59167277056,1419800576,59694833664,0,16384,0,2,8860,394,1,1,0,57853,13513,20,13,0,0,0
25-04 14:56:42,15.765,1.484,82.751,0,0,10941775872,59137662976,1419800576,59694862336,0,0,0,0,6672,220,0,0,0,198550,11067,20,13,0,0,0
25-04 14:56:43,16.036,0.744,83.189,0.031,0,10858385408,59221053440,1419800576,59694862336,0,49152,0,8,6360,0,1,1,0,36269,13628,20,13,0,0,0
25-04 14:56:44,15.975,0.991,83.034,0,0,10886565888,59192811520,1419800576,59694923776,0,0,0,0,7404,396,0,0,0,86630,7826,20,13,0,0,0
25-04 14:56:45,15.877,1.919,82.204,0,0,10828046336,59251269632,1419800576,59694985216,0,0,0,0,7380,54,1,1,0,192482,20069,20,13,0,0,0
25-04 14:56:46,15.224,0.903,83.811,0.062,0,10792292352,59287011328,1419800576,59694997504,0,28672,0,2,8464,132,0,0,0,119624,16791,20,13,0,0,0
25-04 14:56:47,15.817,1.057,83.126,0,0,10804490240,59274752000,1419800576,59695058944,0,0,0,0,6972,220,1,1,0,50318,18134,20,13,0,0,0
25-04 14:56:48,15.662,0.466,83.841,0.031,0,10804449280,59274747904,1419800576,59695104000,0,331776,0,5,7560,0,0,0,0,24478,18129,20,13,0,0,0
25-04 14:56:49,15.630,2.228,82.142,0,0,10706284544,59372605440,1419800576,59695407104,0,0,0,0,7398,294,1,1,0,209867,21601,20,13,0,0,0
25-04 14:56:50,15.139,1.796,83.065,0,0,10416918528,59661832192,1419800576,59695538176,0,0,0,0,8168,314,0,0,0,164917,15266,20,13,0,0,0
25-04 14:56:51,15.485,1.425,83.060,0.031,0,10390880256,59687768064,1419800576,59695640576,0,36864,0,2,6892,1742,1,1,0,163549,13020,20,13,0,0,0
25-04 14:56:52,16.332,0.680,82.988,0,0,10369380352,59709059072,1419800576,59695841280,0,0,0,0,8652,220,0,0,0,56380,12783,20,13,0,0,0
25-04 14:56:53,16.194,1.604,82.171,0.031,0,10372530176,59705573376,1419800576,59696173056,0,49152,0,11,7080,0,1,1,0,95738,19874,20,13,0,0,0
25-04 14:56:54,9.997,1.843,88.160,0,0,7876526080,62201348096,1419800576,59696398336,0,491520,0,2,13933,5217,0,0,0,50147,53839,20,13,0,0,0
25-04 14:56:55,4.440,0.951,94.608,0,0,7885299712,62191693824,1419800576,59697258496,0,0,0,0,318008,548170,1,1,0,54536,110141,20,13,0,0,0
25-04 14:56:56,0.594,0.719,98.625,0.063,0,7886016512,62190972928,1419804672,59697258496,0,77824,0,2,11044,132,0,0,0,4577,9921,20,13,0,0,0
25-04 14:56:57,0.689,0.626,98.685,0,0,7886925824,62190063616,1419804672,59697258496,0,0,0,0,9246,118,1,1,0,4723,12282,20,13,0,0,0
25-04 14:56:58,1.032,0.594,98.342,0.031,0,7903186944,62173802496,1419804672,59697258496,0,12288,0,2,3508958,6702208,0,0,0,4674,9840,20,13,0,0,0
25-04 14:56:59,0.408,0.188,99.404,0,0,7902654464,62174334976,1419804672,59697258496,0,2224128,0,22,9198,294,1,1,0,4535,7219,20,13,0,0,0
25-04 14:57:00,1.126,0.594,98.279,0,0,7900631040,62176358400,1419804672,59697258496,0,0,0,0,11460,0,0,0,0,5054,9263,20,13,0,0,0
25-04 14:57:01,0.938,0.657,98.374,0.031,0,7899480064,62177509376,1419808768,59697254400,0,69632,0,2,8710,386,1,1,0,4866,12217,20,13,0,0,0
25-04 14:57:02,0.563,0.626,98.811,0,0,7900303360,62176681984,1419808768,59697258496,0,0,0,0,12732,220,0,0,0,4525,9843,20,13,0,0,0
25-04 14:57:03,0.313,0.313,99.311,0.063,0,7898816512,62178168832,1419808768,59697258496,0,12288,0,2,9660,0,1,1,0,4202,6997,20,13,0,0,0
25-04 14:57:04,0.813,0.688,98.499,0,0,7895662592,62181289984,1419808768,59697258496,0,0,0,0,8238,294,0,0,0,4656,13440,20,13,0,0,0
25-04 14:57:05,0.910,0.502,98.588,0,0,7894024192,62182928384,1419808768,59697258496,0,0,0,0,11048,230,1,1,0,4954,9309,20,13,0,0,0
25-04 14:57:06,0.251,0.282,99.435,0.031,0,7894081536,62182871040,1419808768,59697258496,0,16384,0,2,12184,132,0,0,0,4473,7149,20,13,0,0,0
25-04 14:57:07,1.252,0.375,98.373,0,0,7890354176,62186598400,1419808768,59697258496,0,0,0,0,9492,220,1,1,0,5016,9923,20,13,0,0,0
25-04 14:57:08,0.689,0.564,98.715,0.031,0,7889604608,62187347968,1419808768,59697258496,0,12288,0,2,12420,0,0,0,0,4836,12236,20,13,0,0,0
25-04 14:57:09,1.158,0.564,98.278,0,0,7888023552,62188929024,1419808768,59697258496,0,0,0,0,10944,396,1,1,0,4953,9723,20,13,0,0,0
25-04 14:57:10,0.813,0.594,98.592,0,0,7883595776,62193356800,1419808768,59697258496,0,0,0,0,13900,1776,0,0,0,6099,11170,20,13,0,0,0
25-04 14:57:11,0.439,0.689,98.841,0.031,0,7884435456,62192517120,1419808768,59697258496,0,16384,0,2,11044,132,1,1,0,4797,10063,20,13,0,0,0
25-04 14:57:12,0.720,0.626,98.655,0,0,7884939264,62192013312,1419808768,59697258496,0,0,0,0,10032,274,0,0,0,4573,12302,20,13,0,0,0
25-04 14:57:13,1.064,0.595,98.278,0.063,0,7882543104,62194409472,1419808768,59697258496,0,40960,0,2,10080,0,1,1,0,5035,9484,20,13,0,0,0
25-04 14:57:14,0.282,0.188,99.530,0,0,7880957952,62195994624,1419808768,59697258496,0,0,0,0,10518,294,0,0,0,4212,7021,20,13,0,0,0
25-04 14:57:15,3.574,0.721,95.705,0,0,7997952000,62079000576,1419808768,59697258496,0,0,0,0,46103116,88285326,1,1,0,7448,12793,20,13,0,0,0
25-04 14:57:16,12.123,1.413,86.432,0.031,0,8270446592,61806505984,1419808768,59697258496,0,16384,0,2,200003066,382912802,0,0,0,20076,16649,20,13,0,0,0
25-04 14:57:17,15.247,0.877,83.876,0,0,8483344384,61593575424,1419808768,59697291264,0,0,0,0,98009183,187639458,1,1,0,27332,7942,20,13,0,0,0
25-04 14:57:18,15.918,0.936,83.115,0.031,0,8600297472,61476605952,1419808768,59697303552,0,12288,0,2,10108,1614,0,0,0,20391,11728,20,13,0,0,0
25-04 14:57:19,16.002,0.747,83.250,0,0,8713400320,61363507200,1419808768,59697303552,0,0,0,0,13776,2040,1,1,0,19500,9807,20,13,0,0,0
25-04 14:57:20,15.569,1.678,82.753,0,0,8957726720,61119025152,1419808768,59697455104,0,0,0,0,10440,0,0,0,0,35355,26172,20,13,0,0,0
25-04 14:57:21,15.667,0.901,83.370,0.062,0,9036320768,61040410624,1419812864,59697471488,0,20480,0,2,8020,394,1,1,0,43405,9303,20,13,0,0,0
25-04 14:57:22,15.107,1.710,83.183,0,0,9292173312,60784558080,1419812864,59697471488,0,0,0,0,9546,220,0,0,0,24075,12381,20,13,0,0,0
25-04 14:57:23,11.708,0.500,87.761,0.031,0,9338843136,60737732608,1419812864,59697623040,0,45056,0,2,9840,0,1,1,0,24173,16139,20,13,0,0,0
25-04 14:57:24,10.993,1.121,87.885,0,0,9377349632,60699226112,1419812864,59697623040,0,0,0,0,11860,1974,0,0,0,19624,20206,20,13,0,0,0
25-04 14:57:25,9.956,0.498,89.546,0,0,9411620864,60664954880,1419812864,59697623040,0,0,0,0,9488,230,1,1,0,17330,6455,20,13,0,0,0
25-04 14:57:26,10.333,0.747,88.889,0.031,0,9447489536,60629086208,1419812864,59697623040,0,20480,0,2,9234,524,0,0,0,17744,7389,20,13,0,0,0
25-04 14:57:27,10.727,0.686,88.587,0,0,9488060416,60588482560,1419812864,59697623040,0,0,0,0,8886,172,1,1,0,17652,13507,20,13,0,0,0
25-04 14:57:28,9.509,0.500,89.928,0.063,0,9549139968,60527374336,1419812864,59697651712,0,40960,0,2,9186,110,0,0,0,11735,6514,20,13,0,0,0
25-04 14:57:29,9.863,0.811,89.326,0,0,9620557824,60455940096,1419812864,59697668096,0,8192,0,2,9114,486,1,1,0,6250,9642,20,13,0,0,0
25-04 14:57:30,9.838,0.312,89.850,0,0,9690464256,60386033664,1419812864,59697668096,0,0,0,0,9130,84,0,0,0,5770,6460,20,13,0,0,0
25-04 14:57:31,11.436,0.870,87.663,0.031,0,9756643328,60319846400,1419821056,59697668096,0,28672,0,2,12158,460,1,1,0,6853,14148,20,13,0,0,0
25-04 14:57:32,10.121,0.900,88.979,0,0,10086117376,59990372352,1419821056,59697668096,0,0,0,0,42398,30280,0,0,0,9491,7107,20,13,0,0,0
25-04 14:57:33,15.585,1.025,83.359,0.031,0,9979703296,60096757760,1419821056,59697696768,0,16384,0,2,11182,2620,1,1,0,9938,8162,20,13,0,0,0
25-04 14:57:34,15.994,0.559,83.447,0,0,10106671104,59969789952,1419821056,59697696768,0,45056,0,11,9984,412,0,0,0,9603,5044,20,13,0,0,0
25-04 14:57:35,16.014,1.213,82.774,0,0,10245230592,59831230464,1419821056,59697696768,0,0,0,0,9434,348,1,1,0,21070,11997,20,13,0,0,0
25-04 14:57:36,15.740,0.776,83.421,0.062,0,10205208576,59871236096,1419825152,59697709056,0,24576,0,2,10084,186,0,0,0,26278,6993,20,13,0,0,0
25-04 14:57:37,16.206,0.714,83.080,0,0,10292453376,59783987200,1419825152,59697713152,0,0,0,0,11208,466,1,1,0,21170,5857,20,13,0,0,0
25-04 14:57:38,15.843,1.204,82.922,0.031,0,10356117504,59720323072,1419825152,59697713152,0,16384,0,2,9720,0,0,0,0,102445,5286,20,13,0,0,0
25-04 14:57:39,16.353,1.358,82.289,0,0,10419064832,59657375744,1419825152,59697713152,0,0,0,0,11656,360,1,1,0,166412,9334,20,13,0,0,0
25-04 14:57:40,16.759,1.294,81.947,0,0,10468450304,59607990272,1419825152,59697713152,0,0,0,0,10260,0,0,0,0,89605,3856,20,13,0,0,0
25-04 14:57:41,16.364,0.861,82.744,0.031,0,10491052032,59585388544,1419825152,59697713152,0,16384,0,2,11020,394,1,1,0,53378,9725,20,13,0,0,0
25-04 14:57:42,16.342,0.834,82.824,0,0,10587156480,59489284096,1419825152,59697713152,0,0,0,0,8952,220,0,0,0,41016,8070,20,13,0,0,0
25-04 14:57:43,17.165,1.017,81.757,0.062,0,10625347584,59451084800,1419825152,59697721344,0,12288,0,2,12780,0,1,1,0,35777,10787,20,13,0,0,0
25-04 14:57:44,16.497,0.802,82.701,0,0,10683928576,59392503808,1419825152,59697721344,0,0,0,0,10400,624,0,0,0,37908,8846,20,13,0,0,0
25-04 14:57:45,16.430,0.494,83.076,0,0,10682191872,59394240512,1419825152,59697721344,0,36864,0,6,12008,230,1,1,0,39996,6590,20,13,0,0,0
25-04 14:57:46,16.543,1.020,82.406,0.031,0,10670333952,59406098432,1419825152,59697721344,0,20480,0,2,10684,132,0,0,0,52112,9113,20,13,0,0,0
25-04 14:57:47,16.434,0.682,82.884,0,0,10676109312,59400323072,1419825152,59697721344,0,0,0,0,16048,4782,1,1,0,40320,12415,20,13,0,0,0
25-04 14:57:48,16.481,0.651,82.838,0.031,0,10719928320,59356504064,1419825152,59697721344,0,16384,0,2,10414,1690,0,0,0,28153,8666,20,13,0,0,0
25-04 14:57:49,15.928,0.899,83.173,0,0,10754691072,59321741312,1419825152,59697721344,0,0,0,0,14042,1344,1,1,0,62610,4297,20,13,0,0,0
25-04 14:57:50,16.420,1.142,82.438,0,0,10801557504,59274874880,1419825152,59697721344,0,458752,0,3,10220,120,0,0,0,73823,9820,20,13,0,0,0
25-04 14:57:51,16.739,1.112,82.119,0.031,0,10891440128,59184992256,1419825152,59697721344,0,32768,0,2,13838,460,1,1,0,102251,4158,20,13,0,0,0
25-04 14:57:52,15.880,1.357,82.763,0,0,10910113792,59166318592,1419825152,59697721344,0,0,0,0,8892,220,0,0,0,122252,5317,20,13,0,0,0
25-04 14:57:53,15.848,1.781,82.310,0.061,0,10873044992,59203387392,1419825152,59697721344,0,12288,0,2,8940,0,1,1,0,166130,4885,20,13,0,0,0
25-04 14:57:54,16.528,1.354,82.118,0,0,10875973632,59200458752,1419825152,59697721344,0,0,0,0,8658,294,0,0,0,73693,13064,20,13,0,0,0
25-04 14:57:55,16.265,0.957,82.778,0,0,10902327296,59174105088,1419825152,59697721344,0,0,0,0,12128,284,1,1,0,9006,8509,20,13,0,0,0
25-04 14:57:56,16.626,0.494,82.850,0.031,0,10933092352,59143340032,1419833344,59697713152,0,16384,0,2,7126,198,0,0,0,7880,6454,20,13,0,0,0
25-04 14:57:57,16.538,0.741,82.721,0,0,10943561728,59132862464,1419833344,59697721344,0,0,0,0,9732,220,1,1,0,15131,9764,20,13,0,0,0
25-04 14:57:58,16.986,0.834,82.149,0.031,0,10966056960,59110338560,1419833344,59697750016,0,12288,0,2,8580,0,0,0,0,8816,11497,20,13,0,0,0
25-04 14:57:59,16.476,0.680,82.844,0,0,10882588672,59193790464,1419833344,59697766400,0,0,0,0,11550,1580,1,1,0,7633,10411,20,13,0,0,0
25-04 14:58:00,15.363,1.179,83.457,0,0,10878058496,59198255104,1419833344,59697827840,0,8192,0,2,7920,0,0,0,0,43763,13556,20,13,0,0,0
25-04 14:58:01,16.057,0.837,83.075,0.031,0,10905268224,59171008512,1419841536,59697856512,0,28672,0,2,10552,758,1,1,0,34321,4654,20,13,0,0,0
25-04 14:58:02,17.048,1.145,81.807,0,0,10889076736,59187150848,1419841536,59697901568,0,0,0,0,8838,310,0,0,0,23144,15128,20,13,0,0,0
25-04 14:58:03,15.763,0.867,83.338,0.031,0,10819694592,59256455168,1419841536,59697979392,0,12288,0,2,11760,0,1,1,0,39744,15497,20,13,0,0,0
25-04 14:58:04,14.860,0.654,84.486,0,0,10840059904,59236073472,1419841536,59697995776,0,0,0,0,10282,470,0,0,0,13858,21662,20,13,0,0,0
25-04 14:58:05,15.633,1.427,82.940,0,0,10758651904,59317202944,1419841536,59698266112,0,16384,0,2,9128,230,1,1,0,52354,15153,20,13,0,0,0
25-04 14:58:06,16.131,1.823,82.015,0.031,0,10466832384,59608965120,1419841536,59698323456,0,36864,0,2,9914,216,0,0,0,125695,24928,20,13,0,0,0
25-04 14:58:07,16.507,0.864,82.629,0,0,10432598016,59642949632,1419841536,59698569216,0,0,0,0,9084,1568,1,1,0,28561,8572,20,13,0,0,0
25-04 14:58:08,16.538,0.649,82.813,0,0,10420293632,59655081984,1419841536,59698737152,0,12288,0,2,8580,0,0,0,0,18423,13928,20,13,0,0,0
25-04 14:58:09,16.631,0.649,82.720,0,0,10419343360,59655680000,1419841536,59699081216,0,0,0,0,9318,348,1,1,0,21120,22687,20,13,0,0,0
25-04 14:58:10,9.179,2.185,88.636,0,0,7852068864,62222733312,1419841536,59699290112,0,2113536,0,21,15361,5323,0,0,0,29524,50336,20,13,0,0,0
25-04 14:58:11,10.531,2.945,86.460,0.064,0,7872126976,62201090048,1419841536,59700842496,0,126976,0,2,632792,1077246,1,1,0,98687,223993,20,13,0,0,0
25-04 14:58:12,0.847,0.721,98.432,0,0,7882612736,62190424064,1419841536,59701022720,0,0,0,0,9186,118,0,0,0,9740,14974,20,13,0,0,0
25-04 14:58:13,2.442,1.252,96.243,0.063,0,7880966144,62192070656,1419841536,59701022720,0,49152,0,2,10736,27206,1,1,0,11066,20848,20,13,0,0,0
25-04 14:58:14,1.032,0.469,98.499,0,0,7880351744,62192685056,1419841536,59701022720,0,0,0,0,8118,318,0,0,0,9498,13499,20,13,0,0,0
25-04 14:58:15,0.754,0.848,98.398,0,0,7881437184,62191599616,1419841536,59701022720,0,1892352,0,34,9780,0,1,1,0,9565,16327,20,13,0,0,0
25-04 14:58:16,0.970,0.438,98.529,0.063,0,7879598080,62193438720,1419841536,59701022720,0,57344,0,2,9504,300,0,0,0,9033,13629,20,13,0,0,0
25-04 14:58:17,1.160,1.285,97.556,0,0,7876653056,62196383744,1419841536,59701022720,0,0,0,0,12006,118,1,1,0,9826,21754,20,13,0,0,0
25-04 14:58:18,0.566,0.409,98.994,0.031,0,7874949120,62198087680,1419841536,59701022720,0,12288,0,2,9060,0,0,0,0,9313,13479,20,13,0,0,0
25-04 14:58:19,1.348,0.940,97.712,0,0,7872999424,62200037376,1419841536,59701022720,0,0,0,0,11064,396,1,1,0,9739,15809,20,13,0,0,0
25-04 14:58:20,1.847,1.409,96.744,0,0,7869116416,62203920384,1419841536,59701022720,0,0,0,0,19252,6846,0,0,0,13161,23447,20,13,0,0,0
25-04 14:58:21,1.755,1.473,96.741,0.031,0,7870410752,62202626048,1419845632,59701018624,0,20480,0,2,11774,2284,1,1,0,10264,21466,20,13,0,0,0
25-04 14:58:22,0.691,0.440,98.870,0,0,7867736064,62205296640,1419845632,59701022720,0,0,0,0,10866,118,0,0,0,8799,13457,20,13,0,0,0
25-04 14:58:23,0.753,0.471,98.745,0.031,0,7867281408,62205751296,1419845632,59701022720,0,49152,0,2,9904,184,1,1,0,8593,13463,20,13,0,0,0
25-04 14:58:24,1.379,1.129,97.492,0,0,7863566336,62209462272,1419845632,59701022720,0,0,0,0,13240,1982,0,0,0,10803,21062,20,13,0,0,0
25-04 14:58:25,1.224,0.910,97.866,0,0,7866560512,62206472192,1419845632,59701022720,0,0,0,0,10740,0,1,1,0,9664,18356,20,13,0,0,0
25-04 14:58:26,1.442,0.815,97.680,0.063,0,7866609664,62206423040,1419845632,59701022720,0,16384,0,2,9244,132,0,0,0,9162,15821,20,13,0,0,0
25-04 14:58:27,0.752,0.595,98.653,0,0,7863562240,62209470464,1419845632,59701022720,0,0,0,0,7986,118,1,1,0,8705,13466,20,13,0,0,0
25-04 14:58:28,0.725,0.631,98.613,0.032,0,7864107008,62208925696,1419845632,59701022720,0,40960,0,2,9900,0,0,0,0,8825,16259,20,13,0,0,0
25-04 14:58:29,0.849,0.880,98.271,0,0,7864823808,62208208896,1419845632,59701022720,0,0,0,0,9558,294,1,1,0,9194,18872,20,13,0,0,0
25-04 14:58:30,1.666,0.849,97.485,0,0,7861796864,62211235840,1419845632,59701022720,0,0,0,0,9420,0,0,0,0,9974,15772,20,13,0,0,0
25-04 14:58:31,0.534,0.534,98.870,0.063,0,7858692096,62214340608,1419845632,59701022720,0,16384,0,2,9860,592,1,1,0,9011,13487,20,13,0,0,0
25-04 14:58:32,0.816,0.942,98.242,0,0,7858593792,62214438912,1419845632,59701022720,0,0,0,0,9432,220,0,0,0,8779,15391,20,13,0,0,0
25-04 14:58:33,1.072,0.693,98.204,0.032,0,7858733056,62214299648,1419845632,59701022720,0,12288,0,2,8940,0,1,1,0,8622,19187,20,13,0,0,0
25-04 14:58:34,0.441,0.692,98.867,0,0,7857905664,62215127040,1419845632,59701022720,0,0,0,0,8838,294,0,0,0,7993,13209,20,13,0,0,0
25-04 14:58:35,0.881,0.786,98.333,0,0,7855939584,62217060352,1419845632,59701022720,0,0,0,0,6780,0,1,1,0,8500,16125,20,13,0,0,0
25-04 14:58:36,1.004,1.066,97.898,0.031,0,7855132672,62217859072,1419853824,59701022720,0,20480,0,2,10164,300,0,0,0,8747,18689,20,13,0,0,0
25-04 14:58:37,1.257,1.037,97.706,0,0,7854481408,62218502144,1419853824,59701030912,0,0,0,0,8946,118,1,1,0,9207,15530,20,13,0,0,0
25-04 14:58:38,0.566,0.629,98.773,0.031,0,7852400640,62220582912,1419853824,59701030912,0,12288,0,2,7260,54,0,0,0,8333,12943,20,13,0,0,0
25-04 14:58:39,0.942,0.942,98.116,0,0,7852498944,62220484608,1419853824,59701030912,0,0,0,0,8724,396,0,0,0,8560,16079,20,13,0,0,0
25-04 14:58:40,1.099,0.910,97.991,0,0,7852449792,62220533760,1419853824,59701030912,0,0,0,0,8820,0,1,1,0,8584,18317,20,13,0,0,0
25-04 14:58:41,1.573,0.850,97.514,0.063,0,7850479616,62222499840,1419857920,59701030912,0,16384,0,2,9380,592,0,0,0,8960,15647,20,13,0,0,0
25-04 14:58:42,0.660,0.723,98.617,0,0,7851134976,62221844480,1419857920,59701030912,0,0,0,0,8766,118,1,1,0,8430,13052,20,13,0,0,0
25-04 14:58:43,0.598,0.692,98.678,0.031,0,7852331008,62220644352,1419862016,59701030912,0,12288,0,2,9120,0,0,0,0,8398,14559,20,13,0,0,0
25-04 14:58:44,1.442,1.191,97.367,0,0,7853899776,62219075584,1419862016,59701030912,0,0,0,0,8364,396,1,1,0,9027,19357,20,13,0,0,0
25-04 14:58:45,0.597,0.660,98.743,0,0,7853051904,62219923456,1419862016,59701030912,0,0,0,0,10080,0,0,0,0,8361,12959,20,13,0,0,0
25-04 14:58:46,0.629,1.100,98.240,0.031,0,7852019712,62220955648,1419862016,59701030912,0,32768,0,4,8054,216,1,1,0,8852,15987,20,13,0,0,0
25-04 14:58:47,0.566,0.566,98.868,0,0,7852322816,62220652544,1419862016,59701030912,0,0,0,0,9726,118,0,0,0,9131,13334,20,13,0,0,0
25-04 14:58:48,1.947,1.319,96.735,0,0,7851855872,62221119488,1419862016,59701030912,0,12288,0,2,7980,0,1,1,0,10284,20963,20,13,0,0,0
25-04 14:58:49,1.194,0.629,98.177,0,0,7887216640,62185758720,1419862016,59701030912,0,0,0,0,6248774,11942782,0,0,0,9429,13448,20,13,0,0,0
25-04 14:58:50,16.677,2.302,81.021,0,0,8411754496,61661220864,1419862016,59701030912,0,0,0,0,294364332,563583082,1,1,0,20603,30528,20,13,0,0,0
25-04 14:58:51,26.972,1.434,71.500,0.094,0,8808505344,61264470016,1419866112,59701026816,0,65536,0,14,201196734,385186484,0,0,0,25399,17173,20,13,0,0,0
